Ano	Região	UF	Código do Município	Nome do Município	Localização	Dependência Administrativa	Nível 1	Nível 2	Nível 3	Nível 4	Nível 5	Nível 6
2017	Nordeste	PI	2205250	Jardim do Mulato	Total	Municipal	40,0	0,0	60,0	0,0	0,0	0,0
2017	Nordeste	PI	2205276	Jatobá do Piauí	Total	Municipal	30,0	10,0	5,0	35,0	20,0	0,0
2017	Nordeste	PI	2205300	Jerumenha	Total	Municipal	72,7	9,1	9,1	9,1	0,0	0,0
2017	Nordeste	PI	2205359	João Costa	Total	Municipal	25,0	25,0	25,0	0,0	25,0	0,0
2017	Nordeste	PI	2205409	Joaquim Pires	Total	Municipal	23,1	53,8	3,8	3,8	15,5	0,0
2017	Nordeste	PI	2205458	Joca Marques	Total	Municipal	38,9	22,2	5,6	11,1	22,2	0,0
2017	Nordeste	PI	2205508	José de Freitas	Total	Municipal	30,4	13,0	21,7	8,7	26,2	0,0
2017	Nordeste	PI	2205516	Juazeiro do Piauí	Total	Municipal	25,0	16,7	25,0	0,0	33,3	0,0
2017	Nordeste	PI	2205524	Júlio Borges	Total	Municipal	36,4	27,3	27,3	0,0	9,0	0,0
2017	Nordeste	PI	2205532	Jurema	Total	Municipal	16,7	16,7	16,7	0,0	33,3	16,6
2017	Nordeste	PI	2205540	Lagoinha do Piauí	Total	Municipal	66,7	16,7	0,0	0,0	16,6	0,0
2017	Nordeste	PI	2205557	Lagoa Alegre	Total	Municipal	36,4	9,1	0,0	45,5	9,0	0,0
2017	Nordeste	PI	2205565	Lagoa do Barro do Piauí	Total	Municipal	23,1	30,8	7,7	7,7	30,7	0,0
2017	Nordeste	PI	2205573	Lagoa de São Francisco	Total	Municipal	18,2	18,2	9,1	36,4	9,1	9,0
2017	Nordeste	PI	2205581	Lagoa do Piauí	Total	Municipal	0,0	80,0	20,0	0,0	0,0	0,0
2017	Nordeste	PI	2205599	Lagoa do Sítio	Total	Municipal	63,6	27,3	0,0	0,0	9,1	0,0
2017	Nordeste	PI	2205607	Landri Sales	Total	Municipal	50,0	20,0	10,0	20,0	0,0	0,0
2017	Nordeste	PI	2205706	Luís Correia	Total	Municipal	46,7	42,7	4,0	1,3	5,3	0,0
2017	Nordeste	PI	2205805	Luzilândia	Total	Municipal	41,2	39,2	9,8	7,8	2,0	0,0
2017	Nordeste	PI	2205854	Madeiro	Total	Municipal	23,1	30,8	0,0	46,1	0,0	0,0
2017	Nordeste	PI	2205904	Manoel Emídio	Total	Municipal	12,5	37,5	12,5	37,5	0,0	0,0
2017	Nordeste	PI	2205953	Marcolândia	Total	Municipal	12,5	50,0	25,0	12,5	0,0	0,0
2017	Nordeste	PI	2206001	Marcos Parente	Total	Municipal	0,0	50,0	25,0	0,0	25,0	0,0
2017	Nordeste	PI	2206050	Massapê do Piauí	Total	Municipal	66,7	8,3	16,7	0,0	8,3	0,0
2017	Nordeste	PI	2206100	Matias Olímpio	Total	Municipal	14,3	61,9	9,5	9,5	4,8	0,0
2017	Nordeste	PI	2206209	Miguel Alves	Total	Municipal	32,1	41,1	5,4	10,7	7,1	3,6
2017	Nordeste	PI	2206308	Miguel Leão	Total	Municipal	0,0	0,0	100,0	0,0	0,0	0,0
2017	Nordeste	PI	2206357	Milton Brandão	Total	Municipal	45,8	37,5	4,2	12,5	0,0	0,0
2017	Nordeste	PI	2206407	Monsenhor Gil	Total	Municipal	39,1	39,1	17,4	0,0	4,4	0,0
2017	Nordeste	PI	2206506	Monsenhor Hipólito	Total	Municipal	30,0	40,0	10,0	10,0	10,0	0,0
2017	Nordeste	PI	2206605	Monte Alegre do Piauí	Total	Municipal	57,1	19,0	0,0	23,9	0,0	0,0
2017	Nordeste	PI	2206654	Morro Cabeça no Tempo	Total	Municipal	40,0	0,0	40,0	10,0	10,0	0,0
2017	Nordeste	PI	2206670	Morro do Chapéu do Piauí	Total	Municipal	40,0	20,0	6,7	6,7	26,6	0,0
2017	Nordeste	PI	2206696	Murici dos Portelas	Total	Municipal	16,7	11,1	0,0	27,8	38,9	5,5
2017	Nordeste	PI	2206704	Nazaré do Piauí	Total	Municipal	10,0	40,0	20,0	10,0	20,0	0,0
2017	Nordeste	PI	2206720	Nazária	Total	Municipal	0,0	90,9	0,0	0,0	9,1	0,0
2017	Nordeste	PI	2206753	Nossa Senhora de Nazaré	Total	Municipal	6,7	6,7	6,7	60,0	19,9	0,0
2017	Nordeste	PI	2206803	Nossa Senhora dos Remédios	Total	Municipal	3,1	9,4	6,3	21,9	59,3	0,0
2017	Nordeste	PI	2206902	Novo Oriente do Piauí	Total	Municipal	53,8	15,4	23,1	0,0	7,7	0,0
2017	Nordeste	PI	2206951	Novo Santo Antônio	Total	Municipal	50,0	25,0	0,0	0,0	0,0	25,0
2017	Nordeste	PI	2207009	Oeiras	Total	Municipal	9,7	38,7	41,9	0,0	9,7	0,0
2017	Nordeste	PI	2207108	Olho D'Água do Piauí	Total	Municipal	42,9	28,6	0,0	14,3	14,2	0,0
2017	Nordeste	PI	2207207	Padre Marcos	Total	Municipal	22,2	22,2	0,0	55,6	0,0	0,0
2017	Nordeste	PI	2207306	Paes Landim	Total	Municipal	0,0	0,0	0,0	50,0	50,0	0,0
2017	Nordeste	PI	2207355	Pajeú do Piauí	Total	Municipal	0,0	50,0	25,0	25,0	0,0	0,0
2017	Nordeste	PI	2207405	Palmeira do Piauí	Total	Municipal	9,1	54,5	27,3	0,0	9,1	0,0
2017	Nordeste	PI	2207504	Palmeirais	Total	Municipal	13,6	27,3	27,3	4,5	27,3	0,0
2017	Nordeste	PI	2207553	Paquetá	Total	Municipal	0,0	8,3	25,0	8,3	58,4	0,0
2017	Nordeste	PI	2207603	Parnaguá	Total	Municipal	58,8	29,4	5,9	5,9	0,0	0,0
2017	Nordeste	PI	2207702	Parnaíba	Total	Municipal	10,6	56,5	14,1	4,7	14,1	0,0
2017	Nordeste	PI	2207751	Passagem Franca do Piauí	Total	Municipal	7,7	0,0	0,0	53,8	38,5	0,0
2017	Nordeste	PI	2207777	Patos do Piauí	Total	Municipal	58,3	25,0	8,3	8,4	0,0	0,0
2017	Nordeste	PI	2207793	Pau D'Arco do Piauí	Total	Municipal	16,7	33,3	16,7	16,7	16,6	0,0
2017	Nordeste	PI	2207801	Paulistana	Total	Municipal	26,3	5,3	26,3	10,5	21,1	10,5
2017	Nordeste	PI	2207850	Pavussu	Total	Municipal	75,0	12,5	0,0	0,0	12,5	0,0
2017	Nordeste	PI	2207900	Pedro II	Total	Municipal	14,5	38,2	16,4	9,1	18,2	3,6
2017	Nordeste	PI	2207934	Pedro Laurentino	Total	Municipal	33,3	0,0	33,3	0,0	33,4	0,0
2017	Nordeste	PI	2207959	Nova Santa Rita	Total	Municipal	16,7	66,7	8,3	0,0	8,3	0,0
2017	Nordeste	PI	2208007	Picos	Total	Municipal	26,2	23,0	27,9	8,2	13,1	1,6
2017	Nordeste	PI	2208106	Pimenteiras	Total	Municipal	59,1	13,6	18,2	9,1	0,0	0,0
2017	Nordeste	PI	2208205	Pio IX	Total	Municipal	19,0	23,8	19,0	9,5	23,8	4,9
2017	Nordeste	PI	2208304	Piracuruca	Total	Municipal	30,0	45,0	20,0	5,0	0,0	0,0
2017	Nordeste	PI	2208403	Piripiri	Total	Municipal	27,1	25,7	28,6	4,3	8,6	5,7
2017	Nordeste	PI	2208502	Porto	Total	Municipal	8,3	37,5	0,0	8,3	45,9	0,0
2017	Nordeste	PI	2208551	Porto Alegre do Piauí	Total	Municipal	40,0	40,0	20,0	0,0	0,0	0,0
2017	Nordeste	PI	2208601	Prata do Piauí	Total	Municipal	25,0	50,0	25,0	0,0	0,0	0,0
2017	Nordeste	PI	2208650	Queimada Nova	Total	Municipal	16,7	16,7	66,6	0,0	0,0	0,0
2017	Nordeste	PI	2208700	Redenção do Gurguéia	Total	Municipal	25,0	12,5	12,5	25,0	25,0	0,0
2017	Nordeste	PI	2208809	Regeneração	Total	Municipal	7,7	23,1	61,5	7,7	0,0	0,0
2017	Nordeste	PI	2208858	Riacho Frio	Total	Municipal	40,0	40,0	10,0	0,0	10,0	0,0
2017	Nordeste	PI	2208874	Ribeira do Piauí	Total	Municipal	61,5	30,8	0,0	7,7	0,0	0,0
2017	Nordeste	PI	2208908	Ribeiro Gonçalves	Total	Municipal	40,0	0,0	20,0	10,0	20,0	10,0
2017	Nordeste	PI	2209005	Rio Grande do Piauí	Total	Municipal	50,0	37,5	0,0	0,0	12,5	0,0
2017	Nordeste	PI	2209104	Santa Cruz do Piauí	Total	Municipal	0,0	20,0	60,0	0,0	20,0	0,0
2017	Nordeste	PI	2209153	Santa Cruz dos Milagres	Total	Municipal	57,1	28,6	0,0	0,0	14,3	0,0
2017	Nordeste	PI	2209203	Santa Filomena	Total	Municipal	0,0	69,2	23,1	0,0	7,7	0,0
2017	Nordeste	PI	2209302	Santa Luz	Total	Municipal	50,0	25,0	25,0	0,0	0,0	0,0
2017	Nordeste	PI	2209351	Santana do Piauí	Total	Municipal	0,0	33,3	11,1	0,0	55,6	0,0
2017	Nordeste	PI	2209377	Santa Rosa do Piauí	Total	Municipal	16,7	50,0	33,3	0,0	0,0	0,0
2017	Nordeste	PI	2209401	Santo Antônio de Lisboa	Total	Municipal	42,9	57,1	0,0	0,0	0,0	0,0
2017	Nordeste	PI	2209450	Santo Antônio dos Milagres	Total	Municipal	33,3	16,7	0,0	50,0	0,0	0,0
2017	Nordeste	PI	2209500	Santo Inácio do Piauí	Total	Municipal	42,9	14,3	14,3	14,3	14,2	0,0
2017	Nordeste	PI	2209559	São Braz do Piauí	Total	Municipal	55,6	0,0	11,1	11,1	11,1	11,1
2017	Nordeste	PI	2209609	São Félix do Piauí	Total	Municipal	62,5	12,5	12,5	0,0	12,5	0,0
2017	Nordeste	PI	2209658	São Francisco de Assis do Piauí	Total	Municipal	0,0	25,0	75,0	0,0	0,0	0,0
2017	Nordeste	PI	2209708	São Francisco do Piauí	Total	Municipal	37,5	18,8	6,3	37,4	0,0	0,0
2017	Nordeste	PI	2209757	São Gonçalo do Gurguéia	Total	Municipal	0,0	50,0	16,7	0,0	33,3	0,0
2017	Nordeste	PI	2209807	São Gonçalo do Piauí	Total	Municipal	0,0	20,0	60,0	0,0	20,0	0,0
2017	Nordeste	PI	2209856	São João da Canabrava	Total	Municipal	33,3	53,3	13,4	0,0	0,0	0,0
2017	Nordeste	PI	2209872	São João da Fronteira	Total	Municipal	33,3	0,0	50,0	16,7	0,0	0,0
2017	Nordeste	PI	2209906	São João da Serra	Total	Municipal	45,5	36,4	18,1	0,0	0,0	0,0
2017	Nordeste	PI	2209955	São João da Varjota	Total	Municipal	14,3	28,6	57,1	0,0	0,0	0,0
2017	Nordeste	PI	2209971	São João do Arraial	Total	Municipal	33,3	33,3	27,8	0,0	5,6	0,0
2017	Nordeste	PI	2210003	São João do Piauí	Total	Municipal	37,5	25,0	31,3	0,0	6,2	0,0
2017	Nordeste	PI	2210052	São José do Divino	Total	Municipal	28,6	14,3	57,1	0,0	0,0	0,0
2017	Nordeste	PI	2210102	São José do Peixe	Total	Municipal	14,3	57,1	14,3	14,3	0,0	0,0
2017	Nordeste	PI	2210201	São José do Piauí	Total	Municipal	83,3	0,0	0,0	16,7	0,0	0,0
2017	Nordeste	PI	2210300	São Julião	Total	Municipal	0,0	14,3	57,1	14,3	14,3	0,0
2017	Nordeste	PI	2210359	São Lourenço do Piauí	Total	Municipal	58,3	8,3	8,3	0,0	16,7	8,4
2017	Nordeste	PI	2210375	São Luis do Piauí	Total	Municipal	55,6	33,3	11,1	0,0	0,0	0,0
2017	Nordeste	PI	2210383	São Miguel da Baixa Grande	Total	Municipal	20,0	0,0	20,0	40,0	0,0	20,0
2017	Nordeste	PI	2210391	São Miguel do Fidalgo	Total	Municipal	42,9	42,9	0,0	0,0	14,2	0,0
2017	Nordeste	PI	2210409	São Miguel do Tapuio	Total	Municipal	26,7	36,7	20,0	10,0	6,6	0,0
2017	Nordeste	PI	2210508	São Pedro do Piauí	Total	Municipal	27,3	27,3	36,4	0,0	0,0	9,0
2017	Nordeste	PI	2210607	São Raimundo Nonato	Total	Municipal	9,1	31,8	50,0	0,0	9,1	0,0
2017	Nordeste	PI	2210623	Sebastião Barros	Total	Municipal	58,3	8,3	33,4	0,0	0,0	0,0
2017	Nordeste	PI	2210631	Sebastião Leal	Total	Municipal	63,6	9,1	18,2	0,0	9,1	0,0
2017	Nordeste	PI	2210656	Sigefredo Pacheco	Total	Municipal	41,2	5,9	0,0	52,9	0,0	0,0
2017	Nordeste	PI	2210706	Simões	Total	Municipal	31,3	12,5	18,8	0,0	25,0	12,4
2017	Nordeste	PI	2210805	Simplício Mendes	Total	Municipal	16,7	25,0	58,3	0,0	0,0	0,0
2017	Nordeste	PI	2210904	Socorro do Piauí	Total	Municipal	0,0	0,0	0,0	0,0	100,0	0,0
2017	Nordeste	PI	2210938	Sussuapara	Total	Municipal	0,0	50,0	12,5	12,5	25,0	0,0
2017	Nordeste	PI	2210953	Tamboril do Piauí	Total	Municipal	50,0	33,3	0,0	16,7	0,0	0,0
2017	Nordeste	PI	2210979	Tanque do Piauí	Total	Municipal	42,9	42,9	0,0	14,2	0,0	0,0
2017	Nordeste	PI	2211001	Teresina	Total	Municipal	6,3	70,9	9,3	0,3	12,3	0,9
2017	Nordeste	PI	2211100	União	Total	Municipal	29,9	37,7	26,0	3,9	2,5	0,0
2017	Nordeste	PI	2211209	Uruçuí	Total	Municipal	18,5	33,3	33,3	0,0	14,9	0,0
2017	Nordeste	PI	2211308	Valença do Piauí	Total	Municipal	18,8	6,3	25,0	25,0	12,5	12,4
2017	Nordeste	PI	2211357	Várzea Branca	Total	Municipal	37,5	12,5	50,0	0,0	0,0	0,0
2017	Nordeste	PI	2211407	Várzea Grande	Total	Municipal	16,7	50,0	16,7	0,0	16,6	0,0
2017	Nordeste	PI	2211506	Vera Mendes	Total	Municipal	22,2	44,4	0,0	0,0	33,4	0,0
2017	Nordeste	PI	2211605	Vila Nova do Piauí	Total	Municipal	50,0	25,0	0,0	25,0	0,0	0,0
2017	Nordeste	PI	2211704	Wall Ferraz	Total	Municipal	0,0	25,0	25,0	0,0	50,0	0,0
2017	Nordeste	CE	2300101	Abaiara	Total	Municipal	83,3	0,0	0,0	0,0	5,6	11,1
2017	Nordeste	CE	2300150	Acarape	Total	Municipal	0,0	30,0	40,0	10,0	20,0	0,0
2017	Nordeste	CE	2300200	Acaraú	Total	Municipal	0,0	26,2	45,2	16,7	4,8	7,1
2017	Nordeste	CE	2300309	Acopiara	Total	Municipal	5,0	32,5	52,5	7,5	2,5	0,0
2017	Nordeste	CE	2300408	Aiuaba	Total	Municipal	36,4	22,7	40,9	0,0	0,0	0,0
2017	Nordeste	CE	2300507	Alcântaras	Total	Municipal	13,3	40,0	46,7	0,0	0,0	0,0
2017	Nordeste	CE	2300606	Altaneira	Total	Municipal	0,0	50,0	16,7	0,0	33,3	0,0
2017	Nordeste	CE	2300705	Alto Santo	Total	Municipal	0,0	25,0	50,0	16,7	8,3	0,0
2017	Nordeste	CE	2300754	Amontada	Total	Municipal	12,1	39,4	33,3	1,5	13,7	0,0
2017	Nordeste	CE	2300804	Antonina do Norte	Total	Municipal	0,0	71,4	28,6	0,0	0,0	0,0
2017	Nordeste	CE	2300903	Apuiarés	Total	Municipal	54,5	13,6	18,2	4,5	9,2	0,0
2017	Nordeste	CE	2301000	Aquiraz	Total	Municipal	1,9	63,5	11,5	11,5	7,7	3,9
2017	Nordeste	CE	2301109	Aracati	Total	Municipal	0,0	34,8	15,2	4,3	30,4	15,3
2017	Nordeste	CE	2301208	Aracoiaba	Total	Municipal	0,0	26,3	10,5	5,3	47,4	10,5
2017	Nordeste	CE	2301257	Ararendá	Total	Municipal	0,0	60,0	30,0	0,0	0,0	10,0
2017	Nordeste	CE	2301307	Araripe	Total	Municipal	16,0	44,0	16,0	12,0	8,0	4,0
2017	Nordeste	CE	2301406	Aratuba	Total	Municipal	9,1	18,2	27,3	0,0	45,4	0,0
2017	Nordeste	CE	2301505	Arneiroz	Total	Municipal	0,0	12,5	0,0	0,0	75,0	12,5
2017	Nordeste	CE	2301604	Assaré	Total	Municipal	7,7	38,5	23,1	15,4	0,0	15,3
2017	Nordeste	CE	2301703	Aurora	Total	Municipal	31,6	5,3	21,1	10,5	21,1	10,4
2017	Nordeste	CE	2301802	Baixio	Total	Municipal	33,3	0,0	50,0	0,0	16,7	0,0
2017	Nordeste	CE	2301851	Banabuiú	Total	Municipal	16,7	22,2	55,6	0,0	5,5	0,0
2017	Nordeste	CE	2301901	Barbalha	Total	Municipal	15,8	36,8	13,2	2,6	18,4	13,2
2017	Nordeste	CE	2301950	Barreira	Total	Municipal	0,0	56,3	37,5	6,2	0,0	0,0
2017	Nordeste	CE	2302008	Barro	Total	Municipal	9,5	38,1	38,1	4,8	9,5	0,0
2017	Nordeste	CE	2302057	Barroquinha	Total	Municipal	0,0	80,0	6,7	0,0	13,3	0,0
2017	Nordeste	CE	2302107	Baturité	Total	Municipal	12,9	48,4	35,5	0,0	0,0	3,2
2017	Nordeste	CE	2302206	Beberibe	Total	Municipal	2,3	38,6	47,7	0,0	11,4	0,0
2017	Nordeste	CE	2302305	Bela Cruz	Total	Municipal	9,4	43,8	40,6	3,1	3,1	0,0
2017	Nordeste	CE	2302404	Boa Viagem	Total	Municipal	30,3	23,7	38,2	2,6	5,2	0,0
2017	Nordeste	CE	2302503	Brejo Santo	Total	Municipal	5,4	29,7	5,4	10,8	43,2	5,5
2017	Nordeste	CE	2302602	Camocim	Total	Municipal	6,8	38,6	27,3	9,1	13,6	4,6
2017	Nordeste	CE	2302701	Campos Sales	Total	Municipal	33,3	16,7	26,7	6,7	6,7	9,9
2017	Nordeste	CE	2302800	Canindé	Total	Municipal	20,0	28,9	35,6	7,8	5,6	2,1
2017	Nordeste	CE	2302909	Capistrano	Total	Municipal	0,0	14,3	28,6	14,3	28,6	14,2
2017	Nordeste	CE	2303006	Caridade	Total	Municipal	15,0	40,0	15,0	20,0	5,0	5,0
2017	Nordeste	CE	2303105	Cariré	Total	Municipal	21,7	8,7	26,1	8,7	30,4	4,4
2017	Nordeste	CE	2303204	Caririaçu	Total	Municipal	0,0	16,7	55,6	11,1	16,6	0,0
2017	Nordeste	CE	2303303	Cariús	Total	Municipal	0,0	30,0	50,0	20,0	0,0	0,0
2017	Nordeste	CE	2303402	Carnaubal	Total	Municipal	29,2	29,2	20,8	0,0	16,7	4,1
2017	Nordeste	CE	2303501	Cascavel	Total	Municipal	7,0	22,8	26,3	1,8	33,3	8,8
2017	Nordeste	CE	2303600	Catarina	Total	Municipal	25,0	50,0	6,3	0,0	18,7	0,0
2017	Nordeste	CE	2303659	Catunda	Total	Municipal	0,0	8,3	0,0	0,0	91,7	0,0
2017	Nordeste	CE	2303709	Caucaia	Total	Municipal	3,7	18,4	40,4	8,1	15,4	14,0
2017	Nordeste	CE	2303808	Cedro	Total	Municipal	18,2	22,7	54,5	0,0	4,6	0,0
2017	Nordeste	CE	2303907	Chaval	Total	Municipal	0,0	76,5	17,6	0,0	5,9	0,0
2017	Nordeste	CE	2303931	Choró	Total	Municipal	17,6	41,2	41,2	0,0	0,0	0,0
2017	Nordeste	CE	2303956	Chorozinho	Total	Municipal	9,5	57,1	28,6	0,0	4,8	0,0
2017	Nordeste	CE	2304004	Coreaú	Total	Municipal	0,0	31,3	43,8	12,5	12,4	0,0
2017	Nordeste	CE	2304103	Crateús	Total	Municipal	9,3	33,3	27,8	5,6	24,0	0,0
2017	Nordeste	CE	2304202	Crato	Total	Municipal	6,3	43,8	17,2	10,9	15,6	6,2
2017	Nordeste	CE	2304236	Croatá	Total	Municipal	35,3	35,3	11,8	2,9	14,7	0,0
2017	Nordeste	CE	2304251	Cruz	Total	Municipal	0,0	40,7	55,6	0,0	3,7	0,0
2017	Nordeste	CE	2304269	Deputado Irapuan Pinheiro	Total	Municipal	12,5	25,0	12,5	0,0	50,0	0,0
2017	Nordeste	CE	2304277	Ererê	Total	Municipal	33,3	16,7	16,7	16,7	16,6	0,0
2017	Nordeste	CE	2304285	Eusébio	Total	Municipal	43,6	15,4	0,0	30,8	5,1	5,1
2017	Nordeste	CE	2304301	Farias Brito	Total	Municipal	19,0	38,1	28,6	0,0	14,3	0,0
2017	Nordeste	CE	2304350	Forquilha	Total	Municipal	7,7	23,1	23,1	7,7	23,1	15,3
2017	Nordeste	CE	2304400	Fortaleza	Total	Municipal	1,0	11,8	48,3	9,0	14,6	15,3
2017	Nordeste	CE	2304459	Fortim	Total	Municipal	0,0	63,6	27,3	0,0	0,0	9,1
2017	Nordeste	CE	2304509	Frecheirinha	Total	Municipal	44,4	33,3	16,7	0,0	5,6	0,0
2017	Nordeste	CE	2304608	General Sampaio	Total	Municipal	11,1	22,2	22,2	0,0	44,5	0,0
2017	Nordeste	CE	2304657	Graça	Total	Municipal	0,0	5,9	5,9	29,4	41,2	17,6
2017	Nordeste	CE	2304707	Granja	Total	Municipal	3,6	19,6	23,2	8,9	41,1	3,6
2017	Nordeste	CE	2304806	Granjeiro	Total	Municipal	22,2	44,4	11,1	0,0	22,3	0,0
2017	Nordeste	CE	2304905	Groaíras	Total	Municipal	0,0	30,0	60,0	10,0	0,0	0,0
2017	Nordeste	CE	2304954	Guaiúba	Total	Municipal	4,0	56,0	24,0	0,0	16,0	0,0
2017	Nordeste	CE	2305001	Guaraciaba do Norte	Total	Municipal	9,1	39,4	48,5	3,0	0,0	0,0
2017	Nordeste	CE	2305100	Guaramiranga	Total	Municipal	33,3	33,3	33,4	0,0	0,0	0,0
2017	Nordeste	CE	2305209	Hidrolândia	Total	Municipal	6,3	37,5	50,0	0,0	6,2	0,0
2017	Nordeste	CE	2305233	Horizonte	Total	Municipal	0,0	54,3	39,1	4,3	2,3	0,0
2017	Nordeste	CE	2305266	Ibaretama	Total	Municipal	0,0	64,7	17,6	5,9	11,8	0,0
2017	Nordeste	CE	2305308	Ibiapina	Total	Municipal	10,0	25,0	20,0	5,0	35,0	5,0
2017	Nordeste	CE	2305332	Ibicuitinga	Total	Municipal	0,0	16,7	8,3	75,0	0,0	0,0
2017	Nordeste	CE	2305357	Icapuí	Total	Municipal	0,0	56,3	25,0	6,3	12,4	0,0
2017	Nordeste	CE	2305407	Icó	Total	Municipal	5,3	27,6	21,1	10,5	35,5	0,0
2017	Nordeste	CE	2305506	Iguatu	Total	Municipal	19,6	23,9	26,1	30,4	0,0	0,0
2017	Nordeste	CE	2305605	Independência	Total	Municipal	44,7	42,6	2,1	2,1	8,5	0,0
2017	Nordeste	CE	2305654	Ipaporanga	Total	Municipal	33,3	11,1	55,6	0,0	0,0	0,0
2017	Nordeste	CE	2305704	Ipaumirim	Total	Municipal	27,3	36,4	18,2	0,0	18,1	0,0
2017	Nordeste	CE	2305803	Ipu	Total	Municipal	0,0	6,7	10,0	6,7	70,0	6,6
2017	Nordeste	CE	2305902	Ipueiras	Total	Municipal	18,4	40,8	32,7	0,0	8,1	0,0
2017	Nordeste	CE	2306009	Iracema	Total	Municipal	6,7	66,7	20,0	6,6	0,0	0,0
2017	Nordeste	CE	2306108	Irauçuba	Total	Municipal	35,7	28,6	35,7	0,0	0,0	0,0
2017	Nordeste	CE	2306207	Itaiçaba	Total	Municipal	16,7	66,7	16,6	0,0	0,0	0,0
2017	Nordeste	CE	2306256	Itaitinga	Total	Municipal	0,0	39,1	39,1	13,0	4,3	4,5
2017	Nordeste	CE	2306306	Itapajé	Total	Municipal	2,7	29,7	62,2	5,4	0,0	0,0
2017	Nordeste	CE	2306405	Itapipoca	Total	Municipal	23,9	24,8	49,5	0,9	0,9	0,0
2017	Nordeste	CE	2306504	Itapiúna	Total	Municipal	0,0	16,7	66,7	16,6	0,0	0,0
2017	Nordeste	CE	2306553	Itarema	Total	Municipal	13,1	72,1	14,8	0,0	0,0	0,0
2017	Nordeste	CE	2306603	Itatira	Total	Municipal	11,4	14,3	5,7	8,6	54,3	5,7
2017	Nordeste	CE	2306702	Jaguaretama	Total	Municipal	12,5	37,5	50,0	0,0	0,0	0,0
2017	Nordeste	CE	2306801	Jaguaribara	Total	Municipal	7,7	61,5	15,4	0,0	15,4	0,0
2017	Nordeste	CE	2306900	Jaguaribe	Total	Municipal	10,3	25,6	20,5	7,7	33,3	2,6
2017	Nordeste	CE	2307007	Jaguaruana	Total	Municipal	22,7	31,8	18,2	13,6	9,1	4,6
2017	Nordeste	CE	2307106	Jardim	Total	Municipal	3,6	42,9	50,0	0,0	3,5	0,0
2017	Nordeste	CE	2307205	Jati	Total	Municipal	0,0	11,1	11,1	44,4	33,4	0,0
2017	Nordeste	CE	2307254	Jijoca de Jericoacoara	Total	Municipal	0,0	55,6	44,4	0,0	0,0	0,0
2017	Nordeste	CE	2307304	Juazeiro do Norte	Total	Municipal	18,9	42,1	16,8	2,1	16,8	3,3
2017	Nordeste	CE	2307403	Jucás	Total	Municipal	6,7	26,7	60,0	6,6	0,0	0,0
2017	Nordeste	CE	2307502	Lavras da Mangabeira	Total	Municipal	6,5	38,7	38,7	9,7	6,4	0,0
2017	Nordeste	CE	2307601	Limoeiro do Norte	Total	Municipal	0,0	28,6	57,1	14,3	0,0	0,0
2017	Nordeste	CE	2307635	Madalena	Total	Municipal	4,8	42,9	42,9	0,0	9,4	0,0
2017	Nordeste	CE	2307650	Maracanaú	Total	Municipal	3,4	25,3	39,1	3,4	21,8	7,0
2017	Nordeste	CE	2307700	Maranguape	Total	Municipal	28,9	26,5	25,3	2,4	16,9	0,0
2017	Nordeste	CE	2307809	Marco	Total	Municipal	12,0	44,0	32,0	4,0	8,0	0,0
2017	Nordeste	CE	2307908	Martinópole	Total	Municipal	0,0	35,3	58,8	0,0	5,9	0,0
2017	Nordeste	CE	2308005	Massapê	Total	Municipal	2,5	57,5	35,0	5,0	0,0	0,0
2017	Nordeste	CE	2308104	Mauriti	Total	Municipal	11,5	50,0	15,4	11,5	9,6	2,0
2017	Nordeste	CE	2308203	Meruoca	Total	Municipal	16,7	25,0	41,7	8,3	8,3	0,0
2017	Nordeste	CE	2308302	Milagres	Total	Municipal	6,3	6,3	31,3	6,3	43,8	6,0
2017	Nordeste	CE	2308351	Milhã	Total	Municipal	12,5	25,0	37,5	0,0	25,0	0,0
2017	Nordeste	CE	2308377	Miraíma	Total	Municipal	0,0	18,2	72,7	9,1	0,0	0,0
2017	Nordeste	CE	2308401	Missão Velha	Total	Municipal	15,2	42,4	12,1	0,0	30,3	0,0
2017	Nordeste	CE	2308500	Mombaça	Total	Municipal	14,3	21,4	28,6	4,8	28,6	2,3
2017	Nordeste	CE	2308609	Monsenhor Tabosa	Total	Municipal	11,1	16,7	0,0	22,2	38,9	11,1
2017	Nordeste	CE	2308708	Morada Nova	Total	Municipal	7,0	39,5	25,6	7,0	18,6	2,3
2017	Nordeste	CE	2308807	Moraújo	Total	Municipal	15,4	23,1	30,8	0,0	30,7	0,0
2017	Nordeste	CE	2308906	Morrinhos	Total	Municipal	0,0	42,9	47,6	0,0	9,5	0,0
2017	Nordeste	CE	2309003	Mucambo	Total	Municipal	9,1	18,2	36,4	9,1	27,2	0,0
2017	Nordeste	CE	2309102	Mulungu	Total	Municipal	25,0	58,3	0,0	8,3	8,4	0,0
2017	Nordeste	CE	2309201	Nova Olinda	Total	Municipal	0,0	50,0	37,5	12,5	0,0	0,0
2017	Nordeste	CE	2309300	Nova Russas	Total	Municipal	37,8	27,0	8,1	10,8	16,3	0,0
2017	Nordeste	CE	2309409	Novo Oriente	Total	Municipal	4,0	16,0	20,0	12,0	28,0	20,0
2017	Nordeste	CE	2309458	Ocara	Total	Municipal	5,3	26,3	52,6	5,3	10,5	0,0
